u,v,geometry,speed_mps,weigth
1419131058,9360550008,"LINESTRING (-75.5964282 6.1676117, -75.5966065 6.1677753)",5.3,6.267
1419131058,1685220067,"LINESTRING (-75.5964282 6.1676117, -75.5974819 6.1665223)",3.9,52.92
1419131060,1822477199,"LINESTRING (-75.5950315 6.1671789, -75.5959921 6.167476)",7.5,18.13
1419131060,9360426700,"LINESTRING (-75.5950315 6.1671789, -75.5949624 6.1673723)",5.8,4.83
1419131060,1192169168,"LINESTRING (-75.5950315 6.1671789, -75.5952515 6.1664516, -75.5953037 6.1662877)",8.6,15.795
1419131061,1685226689,"LINESTRING (-75.5965277 6.1656085, -75.5968539 6.16594)",5.0,12.74
1419131061,1419127552,"LINESTRING (-75.5965277 6.1656085, -75.5958194 6.1663353)",5.0,27.685
1419131061,5459991636,"LINESTRING (-75.5965277 6.1656085, -75.5967643 6.1653511)",5.0,9.555
1419137570,4044409123,"LINESTRING (-75.5326694 6.1349304, -75.5329837 6.1355767)",3.9,19.543
1419137570,4044408976,"LINESTRING (-75.5326694 6.1349304, -75.5327207 6.134897, -75.5329548 6.1346795, -75.5331215 6.1344655, -75.5333721 6.1341682)",3.9,28.337
1419137570,4044409110,"LINESTRING (-75.5326694 6.1349304, -75.5325412 6.1349434, -75.5323252 6.1349606, -75.5321492 6.1349863, -75.5320484 6.1350078, -75.5319512 6.1350282, -75.5318713 6.1350391, -75.5317548 6.135034)",3.3,29.07
1419137638,4044408971,"LINESTRING (-75.5345135 6.1333314, -75.5338979 6.1336178, -75.5337869 6.1337078, -75.5335808 6.1339482)",3.9,30.78
1419137638,4044409103,"LINESTRING (-75.5345135 6.1333314, -75.5346207 6.1335989, -75.5346589 6.1337067, -75.5346735 6.133794, -75.5346776 6.1338654, -75.5346537 6.1339767, -75.5345423 6.1343988, -75.5344558 6.1346465, -75.5343825 6.134805, -75.5342917 6.1349006, -75.5342168 6.134954)",3.9,48.124
1419137638,1419137655,"LINESTRING (-75.5345135 6.1333314, -75.5343227 6.132871, -75.534264 6.1327189)",4.2,16.644
1419137655,1419137658,"LINESTRING (-75.534264 6.1327189, -75.5340849 6.1327725, -75.5337983 6.1329265, -75.5334762 6.1331188, -75.5333803 6.1331996, -75.5333105 6.133275, -75.5332046 6.1334337, -75.5331302 6.1335543)",4.2,36.708
1419137655,1419137638,"LINESTRING (-75.534264 6.1327189, -75.5343227 6.132871, -75.5345135 6.1333314)",4.2,16.644
1419137658,4044408971,"LINESTRING (-75.5331302 6.1335543, -75.5335808 6.1339482)",4.2,15.048
1419137658,1419137655,"LINESTRING (-75.5331302 6.1335543, -75.5332046 6.1334337, -75.5333105 6.133275, -75.5333803 6.1331996, -75.5334762 6.1331188, -75.5337983 6.1329265, -75.5340849 6.1327725, -75.534264 6.1327189)",4.2,36.708
1419137658,4044409110,"LINESTRING (-75.5331302 6.1335543, -75.5329306 6.1337079, -75.532739 6.1338565, -75.5323761 6.1341356, -75.5323155 6.1341843, -75.5322666 6.1342433, -75.5321293 6.1344769, -75.5320853 6.1345424, -75.5320286 6.1346133, -75.531983 6.1346829, -75.5319572 6.1347482, -75.5319001 6.1348759, -75.5318538 6.1349361, -75.5317548 6.135034)",3.8999999999999995,55.697
1430555110,1430586232,"LINESTRING (-75.5885555 6.1768319, -75.5888622 6.1770485)",7.2,7.124
1430555110,330648895,"LINESTRING (-75.5885555 6.1768319, -75.588441 6.1767271)",7.5,2.777
1430555110,340691002,"LINESTRING (-75.5885555 6.1768319, -75.5888753 6.176394, -75.5888851 6.1763507, -75.5888762 6.1763245, -75.5882104 6.1758557)",8.916666666666666,17.399
1430586123,3270683209,"LINESTRING (-75.5900952 6.1726906, -75.591064 6.1733426)",3.9,40.635
1430586123,3270683212,"LINESTRING (-75.5900952 6.1726906, -75.5898754 6.1732622)",6.4,13.038
1430586123,3270683213,"LINESTRING (-75.5900952 6.1726906, -75.5902406 6.1724216, -75.5902587 6.1723887)",5.0,11.31
1430586128,3270683209,"LINESTRING (-75.5913428 6.1735302, -75.591064 6.1733426)",5.3,8.588
1430586128,1430586133,"LINESTRING (-75.5913428 6.1735302, -75.5909631 6.1740436)",4.4,19.569
1430586128,1430586132,"LINESTRING (-75.5913428 6.1735302, -75.5919568 6.1739435, -75.5919976 6.173971)",6.1,19.64
1430586132,1430586128,"LINESTRING (-75.5919976 6.173971, -75.5919568 6.1739435, -75.5913428 6.1735302)",5.6,21.404
1430586132,11986525313,"LINESTRING (-75.5919976 6.173971, -75.5918099 6.1742482, -75.5917595 6.1743226)",11.1,5.535
1430586133,1430586141,"LINESTRING (-75.5909631 6.1740436, -75.5914903 6.1743965)",3.1,28.064
1430586133,1430586128,"LINESTRING (-75.5909631 6.1740436, -75.5913428 6.1735302)",4.4,19.569
1430586133,3914597790,"LINESTRING (-75.5909631 6.1740436, -75.59063 6.1745179, -75.5911713 6.1748949)",2.8,70.417
1430586141,1430586133,"LINESTRING (-75.5914903 6.1743965, -75.5909631 6.1740436)",3.1,28.064
1430586157,1430586174,"LINESTRING (-75.5899902 6.1748537, -75.5902504 6.1750325)",5.0,8.575
1430586157,3270683205,"LINESTRING (-75.5899902 6.1748537, -75.5893028 6.1743811, -75.5889273 6.1748691)",7.2,37.138
1430586157,3270683211,"LINESTRING (-75.5899902 6.1748537, -75.5902839 6.1744406, -75.5902963 6.174395, -75.5902901 6.1743502, -75.5902435 6.1743023, -75.5896324 6.1738493)",6.9,38.048
1430586174,1430586157,"LINESTRING (-75.5902504 6.1750325, -75.5899902 6.1748537)",5.0,8.575
1430586174,340691206,"LINESTRING (-75.5902504 6.1750325, -75.5908221 6.1754256, -75.5909049 6.1754825, -75.590962 6.1755207)",5.166666666666667,33.028
1430586174,1430586218,"LINESTRING (-75.5902504 6.1750325, -75.5902095 6.1750934, -75.589904 6.1755476, -75.5904307 6.1759221)",3.2999999999999994,66.818
1430586218,1430586174,"LINESTRING (-75.5904307 6.1759221, -75.589904 6.1755476, -75.5902095 6.1750934, -75.5902504 6.1750325)",3.9,51.415
1430586226,1430586228,"LINESTRING (-75.5901095 6.17644, -75.5895783 6.1760679, -75.5895381 6.1760612, -75.5895097 6.1760739, -75.5892017 6.1765548)",2.8,73.063
1430586228,1430586232,"LINESTRING (-75.5892017 6.1765548, -75.5888622 6.1770485)",3.9,21.105
1430586228,1430586231,"LINESTRING (-75.5892017 6.1765548, -75.5897787 6.1769741)",1.9,49.77
1430586228,1430586226,"LINESTRING (-75.5892017 6.1765548, -75.5895097 6.1760739, -75.5895381 6.1760612, -75.5895783 6.1760679, -75.5901095 6.17644)",3.6,55.51
1430586231,1430586228,"LINESTRING (-75.5897787 6.1769741, -75.5892017 6.1765548)",8.3,11.613
1430586232,1430586228,"LINESTRING (-75.5888622 6.1770485, -75.5892017 6.1765548)",3.1,26.861
1430586232,1430555110,"LINESTRING (-75.5888622 6.1770485, -75.5885555 6.1768319)",6.9,7.409
1430586232,330648896,"LINESTRING (-75.5888622 6.1770485, -75.589232 6.1773077, -75.5895129 6.1775046, -75.5895765 6.1775492)",5.533333333333334,23.079
1430593908,3914597902,"LINESTRING (-75.5878758 6.1773941, -75.5876871 6.1777024)",3.6,13.569
1430593908,330648895,"LINESTRING (-75.5878758 6.1773941, -75.5881755 6.1769341, -75.5882724 6.176828, -75.5883569 6.1767671, -75.588441 6.1767271)",6.7,18.191
1430593908,569685702,"LINESTRING (-75.5878758 6.1773941, -75.5877778 6.1774257, -75.5876773 6.1774485, -75.5875753 6.1774626, -75.5874724 6.1774676, -75.5873667 6.1774616)",3.1,22.852
1430593917,9388139776,"LINESTRING (-75.5888814 6.1785366, -75.5886388 6.1788813, -75.5884904 6.1790922, -75.5884446 6.1791572, -75.5884013 6.1792187)",6.45,15.77
1430593917,3914597902,"LINESTRING (-75.5888814 6.1785366, -75.5888155 6.1784941, -75.5882982 6.1781691, -75.5878766 6.1778499, -75.5876871 6.1777024)",5.8,36.02
1538902812,3501062251,"LINESTRING (-75.594195 6.1595093, -75.5940703 6.1595566)",3.6,4.777
1538902812,1193707907,"LINESTRING (-75.594195 6.1595093, -75.5949212 6.1591132)",3.6,29.298
1538902812,1538902813,"LINESTRING (-75.594195 6.1595093, -75.5950864 6.159894)",3.1,40.647
1538902812,1538902817,"LINESTRING (-75.594195 6.1595093, -75.5940079 6.1591179)",5.0,11.04
1538902813,1193707950,"LINESTRING (-75.5950864 6.159894, -75.5949052 6.1602926)",4.7,12.192
1538902817,1193707968,"LINESTRING (-75.5940079 6.1591179, -75.5938658 6.1591855)",4.4,4.399
1538902817,1193707964,"LINESTRING (-75.5940079 6.1591179, -75.5947135 6.1587166)",6.4,16.2
1538902819,1538902820,"LINESTRING (-75.5932379 6.1580174, -75.5936429 6.1587887)",7.2,15.445
1538902819,3657303822,"LINESTRING (-75.5932379 6.1580174, -75.592955 6.1581795)",2.5,16.56
1538902820,1193707968,"LINESTRING (-75.5936429 6.1587887, -75.5938658 6.1591855)",5.8,10.054
1538902823,1538902819,"LINESTRING (-75.5928147 6.1572266, -75.5932379 6.1580174)",8.1,13.966
1538902823,3657303818,"LINESTRING (-75.5928147 6.1572266, -75.5925287 6.1573826)",5.8,6.943
1538919621,4404289868,"LINESTRING (-75.6031628 6.1623801, -75.602857 6.1626928)",8.9,6.615
1538919621,5524116106,"LINESTRING (-75.6031628 6.1623801, -75.6031055 6.1623317, -75.602826 6.1620956)",3.3,19.64
1558372639,1558372705,"LINESTRING (-75.514801 6.1585779, -75.514935 6.1586299)",6.9,2.765
1558372705,1558372639,"LINESTRING (-75.514935 6.1586299, -75.514801 6.1585779)",3.9,4.937
1558372705,3343572269,"LINESTRING (-75.514935 6.1586299, -75.514987 6.1586816, -75.5150185 6.1587449, -75.5150306 6.1588109, -75.5150252 6.1588982, -75.5150018 6.1590116, -75.5149676 6.1591143, -75.5148677 6.1593076, -75.5147434 6.1595783, -75.5146896 6.1596889, -75.5146649 6.1597737, -75.5146575 6.1598109, -75.5146595 6.1598469, -75.5146901 6.1598723, -75.5150127 6.1599223, -75.5156849 6.1600607)",5.226666666666666,70.633
1656651159,330646990,"LINESTRING (-75.5857379 6.1735168, -75.5858002 6.1734037, -75.5858248 6.1733585, -75.5861291 6.1728839)",3.5,27.945
1656651165,330644600,"LINESTRING (-75.5853235 6.1747554, -75.5852529 6.1747363)",4.7,2.075
1656651165,1656651159,"LINESTRING (-75.5853235 6.1747554, -75.5853733 6.1745749, -75.585524 6.1740556, -75.5857379 6.1735168)",5.266666666666667,33.174
1657066289,2946094141,"LINESTRING (-75.5797901 6.1739559, -75.5803256 6.1741157, -75.5803704 6.1741153, -75.5804101 6.1741149)",4.4,21.569
1657066294,1657066298,"LINESTRING (-75.5788963 6.1727556, -75.5789088 6.1728211, -75.5790657 6.1730565, -75.5791476 6.1731712, -75.5791646 6.1731998, -75.5791753 6.1732323, -75.5791721 6.1732773, -75.579031 6.1737165)",4.4,36.524
1657066295,1657066296,"LINESTRING (-75.5801928 6.1701416, -75.5803031 6.1695548)",4.2,19.404
1657066295,1378848218,"LINESTRING (-75.5801928 6.1701416, -75.579734 6.1700415)",4.7,13.489
1657066296,1657066299,"LINESTRING (-75.5803031 6.1695548, -75.5803708 6.1691436, -75.5803782 6.1690986)",3.3,20.743
1657066296,1378851423,"LINESTRING (-75.5803031 6.1695548, -75.5805919 6.1696114, -75.5806224 6.1696174)",8.3,12.292
1657066297,1378851449,"LINESTRING (-75.5801963 6.1686763, -75.5801709 6.1687025, -75.5800888 6.1687829, -75.5799928 6.1688963, -75.579954 6.1689674, -75.5799352 6.1690271, -75.5798545 6.1694513)",4.95,27.957
1657066297,1657066299,"LINESTRING (-75.5801963 6.1686763, -75.5802222 6.1688066, -75.5802687 6.1689183, -75.5803782 6.1690986)",7.8,8.19
1657066298,1657068267,"LINESTRING (-75.579031 6.1737165, -75.5789895 6.1738413)",4.2,4.41
1657066298,1657066289,"LINESTRING (-75.579031 6.1737165, -75.5791192 6.1737453, -75.5797901 6.1739559)",6.1,17.64
1657066299,1378851423,"LINESTRING (-75.5803782 6.1690986, -75.5805362 6.1693677, -75.58058 6.169467, -75.5806224 6.1696174)",6.7,11.76
1657066300,1657066302,"LINESTRING (-75.5796801 6.1743224, -75.5789136 6.1740912)",3.9,28.035
1657066300,1657066289,"LINESTRING (-75.5796801 6.1743224, -75.5797901 6.1739559)",2.8,18.963
1657066302,1657068267,"LINESTRING (-75.5789136 6.1740912, -75.5789895 6.1738413)",2.8,12.789
1657068207,1839422412,"LINESTRING (-75.5792666 6.1688495, -75.5794522 6.1686151)",6.1,6.615
1657068207,1378851449,"LINESTRING (-75.5792666 6.1688495, -75.5794959 6.1690579, -75.579521 6.169089, -75.5795404 6.1691203, -75.5796313 6.1693606, -75.5796426 6.1693808, -75.5796667 6.1693932, -75.5798545 6.1694513)",8.3,14.553
1657068217,9277378457,"LINESTRING (-75.5774191 6.1730595, -75.5773551 6.1729273, -75.5772624 6.1727891, -75.5771528 6.1726327, -75.5771234 6.1725909, -75.5770998 6.172554)",6.7,12.311
1657068217,3924033552,"LINESTRING (-75.5774191 6.1730595, -75.577458 6.1731572, -75.5774812 6.173255, -75.5774823 6.1733406, -75.5774731 6.1734403, -75.5774536 6.1736455, -75.5774464 6.1737875, -75.5774642 6.1740314, -75.5774751 6.1741357, -75.5774933 6.174233, -75.5775315 6.1743596, -75.5775554 6.1744205)",6.4,29.528
1657068217,1657068230,"LINESTRING (-75.5774191 6.1730595, -75.5774674 6.17306, -75.5777428 6.1731288, -75.5777581 6.1731263, -75.5777754 6.1731197)",4.4,11.301
1657068218,1657068263,"LINESTRING (-75.579086 6.1749262, -75.5787629 6.1745426, -75.5787562 6.1745183, -75.5787628 6.1744782)",8.3,9.261
1657068220,1657068231,"LINESTRING (-75.5782225 6.1735859, -75.5781529 6.1737691)",8.3,3.234
1657068220,1657068247,"LINESTRING (-75.5782225 6.1735859, -75.5783141 6.173341, -75.5784694 6.1729702, -75.578532 6.1728324, -75.5786178 6.1726936, -75.5786385 6.1726411)",3.1,46.105
1657068221,1657068247,"LINESTRING (-75.5782071 6.1724549, -75.5782647 6.1724693, -75.5783928 6.1725158, -75.5786385 6.1726411)",5.0,13.74
1657068221,1657068230,"LINESTRING (-75.5782071 6.1724549, -75.5781077 6.1725859, -75.5780463 6.1726651, -75.5779724 6.1727787, -75.5778011 6.173084, -75.5777876 6.17311, -75.5777754 6.1731197)",3.9,27.72
1657068221,1657068261,"LINESTRING (-75.5782071 6.1724549, -75.5782187 6.1724124, -75.5782396 6.1723278, -75.5782924 6.1721805, -75.5783326 6.172058, -75.5783839 6.1717958)",3.54,27.63
1657068222,1657068228,"LINESTRING (-75.5787956 6.1722388, -75.5788494 6.1719021)",8.3,5.586
1657068224,1657068266,"LINESTRING (-75.5776279 6.1698839, -75.5776401 6.1699477, -75.5776535 6.1700063, -75.5777 6.1701005, -75.5777506 6.1701689, -75.5781109 6.1705541, -75.5781452 6.1706147, -75.5781537 6.1706703, -75.578143 6.1707288, -75.5781092 6.1707854, -75.5778138 6.171164)",6.9,31.87
1657068224,3924033446,"LINESTRING (-75.5776279 6.1698839, -75.5776159 6.169843, -75.5775958 6.1698043, -75.5775586 6.1697536, -75.5775073 6.1696917, -75.5774738 6.1696317, -75.5774508 6.169568, -75.5774383 6.1694956, -75.5774215 6.1693117, -75.5774046 6.1692227, -75.5773813 6.169165, -75.5773412 6.1691133, -75.5772671 6.1690596, -75.5771753 6.1690215, -75.5770792 6.1690057, -75.576987 6.1690097, -75.5768996 6.1690339, -75.5768286 6.169069, -75.5767861 6.1691069, -75.576736 6.1691828, -75.5767005 6.1692635, -75.5766768 6.1693467, -75.5766624 6.1694343, -75.576657 6.1695023, -75.5766397 6.1695764, -75.5766082 6.1696391, -75.5765428 6.1697004, -75.5765051 6.1697685, -75.5764771 6.169879, -75.5764369 6.1702616, -75.576421 6.1703683, -75.5763406 6.1706266, -75.5763225 6.1706849)",6.446666666666667,78.428
1657068224,1378848173,"LINESTRING (-75.5776279 6.1698839, -75.5776937 6.1698463, -75.5777865 6.1697718, -75.5778597 6.1697421, -75.5779302 6.1697361, -75.5779995 6.1697517, -75.5780381 6.1697603, -75.5780736 6.1697747, -75.5781376 6.169829, -75.5781899 6.169909, -75.5782436 6.169969, -75.578312 6.170021, -75.5783964 6.1700664, -75.5784226 6.170077, -75.5784515 6.1700783, -75.578501 6.170053, -75.5786003 6.1699544, -75.5786875 6.1698464, -75.5787286 6.1697975)",5.444444444444445,37.295
1657068228,1378848194,"LINESTRING (-75.5788494 6.1719021, -75.579316 6.1719958)",3.6,17.979
1657068228,1657068222,"LINESTRING (-75.5788494 6.1719021, -75.5787956 6.1722388)",8.3,5.586
1657068228,1657068254,"LINESTRING (-75.5788494 6.1719021, -75.5788597 6.1718565, -75.5789583 6.1714185)",5.6,12.128
1657068228,1657068261,"LINESTRING (-75.5788494 6.1719021, -75.5784227 6.1718047, -75.5783839 6.1717958)",5.0,12.985
1657068230,1657068221,"LINESTRING (-75.5777754 6.1731197, -75.5777876 6.17311, -75.5778011 6.173084, -75.5779724 6.1727787, -75.5780463 6.1726651, -75.5781077 6.1725859, -75.5782071 6.1724549)",3.9,27.72
1657068230,3924033533,"LINESTRING (-75.5777754 6.1731197, -75.5777965 6.1734359, -75.5778016 6.1738152)",4.7,19.975
1657068231,1657068220,"LINESTRING (-75.5781529 6.1737691, -75.5782225 6.1735859)",2.2,12.128
1657068234,7407688617,"LINESTRING (-75.5799018 6.168044, -75.5799501 6.1680636)",5.0,1.47
1657068235,1657068261,"LINESTRING (-75.5784355 6.1715646, -75.5783839 6.1717958)",8.3,3.822
1657068236,1657068261,"LINESTRING (-75.5774573 6.1715833, -75.5783839 6.1717958)",2.8,46.305
1657068236,10812693740,"LINESTRING (-75.5774573 6.1715833, -75.5775531 6.1714759, -75.5776917 6.1713108)",7.2,6.785
1657068236,8475756025,"LINESTRING (-75.5774573 6.1715833, -75.5773484 6.171715, -75.5772666 6.171811, -75.5771968 6.1719144, -75.5771606 6.171989, -75.5771364 6.1720542, -75.5771067 6.1721471, -75.5770876 6.1722277, -75.5770776 6.1722953)",6.4,17.448
1657068247,7408338904,"LINESTRING (-75.5786385 6.1726411, -75.5788003 6.1727128)",5.0,4.9
1657068248,3239993671,"LINESTRING (-75.5757888 6.1705415, -75.5756236 6.170402)",3.1,9.425
1657068248,3924033446,"LINESTRING (-75.5757888 6.1705415, -75.5760202 6.1705934, -75.5763225 6.1706849)",5.6,14.176
1657068248,9277378462,"LINESTRING (-75.5757888 6.1705415, -75.5757803 6.1706056, -75.5757898 6.1707272, -75.5758175 6.170837, -75.5758619 6.1709534, -75.5759432 6.1711187, -75.576304 6.1717068, -75.5763855 6.1718762, -75.5763993 6.1719461, -75.5763853 6.17201, -75.5763429 6.1720512, -75.5763006 6.172085, -75.5762724 6.1721194, -75.5762295 6.1721596, -75.5762077 6.1722144, -75.5761612 6.1722727)",2.2,119.76
1657068250,1657068263,"LINESTRING (-75.5784059 6.1743462, -75.5787153 6.1744521, -75.5787412 6.1744656, -75.5787628 6.1744782)",2.2,24.153
1657068250,9005199643,"LINESTRING (-75.5784059 6.1743462, -75.5783962 6.1744468, -75.5784208 6.1745348, -75.5784758 6.1746258, -75.5787477 6.1749168, -75.5789236 6.1752502, -75.5792463 6.1756985, -75.5793233 6.1757942)",3.814285714285714,70.845
1657068254,1378848221,"LINESTRING (-75.5789583 6.1714185, -75.5794121 6.1715238)",3.3,19.11
1657068254,1378848204,"LINESTRING (-75.5789583 6.1714185, -75.5785957 6.1713455)",8.3,6.027
1657068254,1378848245,"LINESTRING (-75.5789583 6.1714185, -75.5790618 6.1709496)",5.0,12.985
1657068260,1657068250,"LINESTRING (-75.5786159 6.1737158, -75.5784059 6.1743462)",3.3,27.195
1657068260,1657068220,"LINESTRING (-75.5786159 6.1737158, -75.578296 6.1736087, -75.5782225 6.1735859)",2.8,20.286
1657068261,1657068235,"LINESTRING (-75.5783839 6.1717958, -75.5784355 6.1715646)",2.5,12.74
1657068261,1657068228,"LINESTRING (-75.5783839 6.1717958, -75.5784227 6.1718047, -75.5788494 6.1719021)",5.0,12.985
1657068261,1657068221,"LINESTRING (-75.5783839 6.1717958, -75.5783326 6.172058, -75.5782924 6.1721805, -75.5782396 6.1723278, -75.5782187 6.1724124, -75.5782071 6.1724549)",3.54,27.63
1657068263,1657068218,"LINESTRING (-75.5787628 6.1744782, -75.5787562 6.1745183, -75.5787629 6.1745426, -75.579086 6.1749262)",8.3,9.261
1657068263,1657068250,"LINESTRING (-75.5787628 6.1744782, -75.5787412 6.1744656, -75.5787153 6.1744521, -75.5784059 6.1743462)",6.166666666666667,27.062
1657068263,1657066302,"LINESTRING (-75.5787628 6.1744782, -75.5787881 6.1744323, -75.5788141 6.1743753, -75.5789136 6.1740912)",4.7,11.933
1657068266,1657068224,"LINESTRING (-75.5778138 6.171164, -75.5781092 6.1707854, -75.578143 6.1707288, -75.5781537 6.1706703, -75.5781452 6.1706147, -75.5781109 6.1705541, -75.5777506 6.1701689, -75.5777 6.1701005, -75.5776535 6.1700063, -75.5776401 6.1699477, -75.5776279 6.1698839)",5.8,37.75
1657068266,3924033451,"LINESTRING (-75.5778138 6.171164, -75.5776665 6.1711032, -75.5771032 6.1709224, -75.5769377 6.1708756, -75.5767067 6.1708104)",5.675,27.758
1657068266,10812693740,"LINESTRING (-75.5778138 6.171164, -75.5777293 6.1712659, -75.5776917 6.1713108)",5.3,4.874
1657068267,1657068260,"LINESTRING (-75.5789895 6.1738413, -75.5786159 6.1737158)",4.4,12.128
1657068267,1657066298,"LINESTRING (-75.5789895 6.1738413, -75.579031 6.1737165)",4.2,4.41
1657069506,5534301823,"LINESTRING (-75.5813535 6.1706406, -75.5813737 6.1706437, -75.5813933 6.1706381)",4.2,1.47
1657069508,1378851441,"LINESTRING (-75.5813584 6.1679123, -75.5816011 6.1684004)",6.1,12.228
1657886266,340690672,"LINESTRING (-75.5870897 6.1713244, -75.58651 6.1709768)",3.6,25.442
1657886266,330645156,"LINESTRING (-75.5870897 6.1713244, -75.5875208 6.1706279)",3.1,36.483
1658574444,1419125271,"LINESTRING (-75.5898726 6.1696663, -75.5896754 6.1699798, -75.5896425 6.170032)",1.7,37.28
1672213670,3419872370,"LINESTRING (-75.5846156 6.1777819, -75.5845709 6.1778352, -75.5842682 6.178199, -75.5839365 6.178625, -75.5836669 6.1789713, -75.5836413 6.1790042, -75.5836347 6.1790146)",7.74,27.62
1672213670,569680282,"LINESTRING (-75.5846156 6.1777819, -75.5845758 6.1777536, -75.5841254 6.1774324, -75.5837372 6.1771135, -75.5836911 6.1770369, -75.5836656 6.1769782, -75.5836562 6.1769236, -75.5836459 6.1768512, -75.5836472 6.1767071, -75.5836567 6.1764472, -75.5836746 6.1762969)",5.86,57.68
1673477086,4072515362,"LINESTRING (-75.5885477 6.1731233, -75.5887414 6.1727934)",5.0,10.29
1673477086,1673477107,"LINESTRING (-75.5885477 6.1731233, -75.5881981 6.172892)",5.0,11.27
