u,v,u_coords,v_coords,distance_m
8475756152,8475756024,"(-75.5741454, 6.1705894)","(-75.5753025, 6.1711517)",130.10386216697717
8475756165,8475756023,"(-75.5750612, 6.1702299)","(-75.575514, 6.1696013)",53.48272321505254
8482480588,8482495344,"(-75.541224, 6.1534772)","(-75.5410443, 6.1533906)",20.203574977993807
8482480588,8482480591,"(-75.541224, 6.1534772)","(-75.5412206, 6.1532752)",5.644991786504622
8482480591,8482835418,"(-75.5412206, 6.1532752)","(-75.5412797, 6.153095)",8.292417595247601
8482480591,8482480615,"(-75.5412206, 6.1532752)","(-75.5415773, 6.1534496)",40.111975268950474
8482480592,8571114713,"(-75.540402, 6.152873)","(-75.5390243, 6.153012)",153.83268549500733
8482480592,8482495338,"(-75.540402, 6.152873)","(-75.5411776, 6.153253)",87.22124284500973
8482480601,8482480588,"(-75.5417208, 6.1537225)","(-75.541224, 6.1534772)",55.87478928462149
8482480606,8571114716,"(-75.5404162, 6.1530731)","(-75.5391088, 6.1531947)",145.97609486204837
8482480606,8482480592,"(-75.5404162, 6.1530731)","(-75.540402, 6.152873)",5.8003258901920205
8482480609,8482480601,"(-75.5416693, 6.1534943)","(-75.5417208, 6.1537225)",8.574870494809348
8482480609,8482480612,"(-75.5416693, 6.1534943)","(-75.5421639, 6.1525951)",60.63474335376453
8482480612,8482534160,"(-75.5421639, 6.1525951)","(-75.5421481, 6.1524271)",5.004961376630488
8482480613,8482480615,"(-75.5420657, 6.1525797)","(-75.5415773, 6.1534496)",59.66865472904908
8482480613,8482480612,"(-75.5420657, 6.1525797)","(-75.5421639, 6.1525951)",10.969846533492719
8482480615,8482480609,"(-75.5415773, 6.1534496)","(-75.5416693, 6.1534943)",10.344723791245164
8482495338,8482480591,"(-75.5411776, 6.153253)","(-75.5412206, 6.1532752)",4.839563754585152
8482495338,8482495344,"(-75.5411776, 6.153253)","(-75.5410443, 6.1533906)",15.366103402144203
8482495344,8482480606,"(-75.5410443, 6.1533906)","(-75.5404162, 6.1530731)",70.66751542350825
8482534160,8482534161,"(-75.5421481, 6.1524271)","(-75.5420825, 6.1523328)",7.780201287180687
8482534160,8482534163,"(-75.5421481, 6.1524271)","(-75.5420459, 6.1524742)",11.483266978926478
8482534161,8482534160,"(-75.5420825, 6.1523328)","(-75.5421481, 6.1524271)",7.780201287180687
8482534162,8482534163,"(-75.5419691, 6.1523529)","(-75.5420459, 6.1524742)",9.21567237899334
8482534163,8482534162,"(-75.5420459, 6.1524742)","(-75.5419691, 6.1523529)",9.21567237899334
8482534163,8482480613,"(-75.5420459, 6.1524742)","(-75.5420657, 6.1525797)",3.6792214798042124
8482835417,8482480592,"(-75.5405269, 6.1526554)","(-75.540402, 6.152873)",15.204867144565792
8482835420,8482495338,"(-75.5412436, 6.1530805)","(-75.5411776, 6.153253)",8.798193664562348
8485521571,8485521572,"(-75.5385982, 6.1482083)","(-75.5387531, 6.148178)",17.31113010849003
8485521571,4276565631,"(-75.5385982, 6.1482083)","(-75.5386454, 6.1490849)",25.007212010382194
8485521571,9934081640,"(-75.5385982, 6.1482083)","(-75.5385444, 6.1479137)",10.176451592976395
8485521572,8485521571,"(-75.5387531, 6.148178)","(-75.5385982, 6.1482083)",17.31113010849003
8487298214,8487341118,"(-75.5018376, 6.1638494)","(-75.5020326, 6.1646343)",30.90753480490789
8487341118,1841320513,"(-75.5020326, 6.1646343)","(-75.5003252, 6.170739)",255.8368026341843
8487341118,419002361,"(-75.5020326, 6.1646343)","(-75.5073697, 6.1594973)",612.803640685823
8487341118,8487298214,"(-75.5020326, 6.1646343)","(-75.5018376, 6.1638494)",30.90753480490789
8488194218,8488194220,"(-75.5183478, 6.161935)","(-75.5182105, 6.161791)",15.844674325769269
8488194219,8488194221,"(-75.518292, 6.1619799)","(-75.5181612, 6.1618317)",15.175566785368964
8488194220,8488194218,"(-75.5182105, 6.161791)","(-75.5183478, 6.161935)",15.844674325769269
8488194220,8488194221,"(-75.5182105, 6.161791)","(-75.5181612, 6.1618317)",5.619180473299397
8488194220,9388283662,"(-75.5182105, 6.161791)","(-75.523903, 6.1603469)",636.6943242801316
8488194221,8488194219,"(-75.5181612, 6.1618317)","(-75.518292, 6.1619799)",15.175566785368964
8488194221,5001821072,"(-75.5181612, 6.1618317)","(-75.5169841, 6.16502)",158.71933726805014
8488194221,8488194220,"(-75.5181612, 6.1618317)","(-75.5182105, 6.161791)",5.619180473299397
8488869182,8488869185,"(-75.5418957, 6.1606842)","(-75.5417997, 6.1607752)",11.012135000498578
8488869182,5862444586,"(-75.5418957, 6.1606842)","(-75.5397239, 6.1575635)",257.5675251487555
8488869183,8488869188,"(-75.541106, 6.1614319)","(-75.5412678, 6.1612787)",18.558968647710863
8488869184,8488869186,"(-75.5419502, 6.1609984)","(-75.541884, 6.1609003)",7.8794272761513655
8488869185,8488869188,"(-75.5417997, 6.1607752)","(-75.5412678, 6.1612787)",61.009703928888136
8488869185,8488869182,"(-75.5417997, 6.1607752)","(-75.5418957, 6.1606842)",11.012135000498578
8488869185,8488869186,"(-75.5417997, 6.1607752)","(-75.541884, 6.1609003)",10.035503027741793
8488869186,8488869185,"(-75.541884, 6.1609003)","(-75.5417997, 6.1607752)",10.035503027741793
8488869186,8488869184,"(-75.541884, 6.1609003)","(-75.5419502, 6.1609984)",7.8794272761513655
8488869186,8488869188,"(-75.541884, 6.1609003)","(-75.5412678, 6.1612787)",69.58692673144945
8488869188,8488869183,"(-75.5412678, 6.1612787)","(-75.541106, 6.1614319)",18.558968647710863
8488869188,8488869185,"(-75.5412678, 6.1612787)","(-75.5417997, 6.1607752)",61.009703928888136
8488869188,8488869186,"(-75.5412678, 6.1612787)","(-75.541884, 6.1609003)",69.58692673144945
8496129198,4042668016,"(-75.5752409, 6.1425489)","(-75.5753153, 6.1426002)",8.42654003361255
8496129198,3692459846,"(-75.5752409, 6.1425489)","(-75.5751018, 6.1425016)",15.582544026251627
8496129200,3692459819,"(-75.5749149, 6.1423962)","(-75.5749312, 6.1424566)",2.4766326235932232
8496129200,3692459852,"(-75.5749149, 6.1423962)","(-75.5747939, 6.1423183)",13.679244462396861
8499883295,3783455943,"(-75.5886117, 6.1228521)","(-75.5876843, 6.1223846)",104.33243487679215
8499900290,8499900298,"(-75.5826598, 6.1574688)","(-75.5826803, 6.1580428)",16.122753918894738
8499900298,1863100091,"(-75.5826803, 6.1580428)","(-75.5833348, 6.1575752)",74.20568057801607
8499900298,8499900290,"(-75.5826803, 6.1580428)","(-75.5826598, 6.1574688)",16.122753918894738
8499900298,5460377307,"(-75.5826803, 6.1580428)","(-75.582702, 6.1583106)",7.830005863035897
8499900299,5054023411,"(-75.5816091, 6.1577888)","(-75.5816454, 6.1578514)",4.410011606159295
8499900299,1863096048,"(-75.5816091, 6.1577888)","(-75.5818659, 6.1570504)",35.2596206310616
8499900299,8499900304,"(-75.5816091, 6.1577888)","(-75.5820577, 6.1575222)",50.62026297499881
8499900304,8499900299,"(-75.5820577, 6.1575222)","(-75.5816091, 6.1577888)",50.62026297499881
8499912935,1863096011,"(-75.5823776, 6.1624086)","(-75.5821612, 6.1619954)",26.74848118382024
8499912935,3924033184,"(-75.5823776, 6.1624086)","(-75.5820322, 6.1622049)",38.968735766280496
8499955959,2620472193,"(-75.5645636, 6.1745617)","(-75.5647059, 6.1751424)",22.6634067821237
8499958179,5412575746,"(-75.5709212, 6.1708063)","(-75.5704611, 6.1699477)",56.64351162201733
8499958187,1838321814,"(-75.5695009, 6.1714143)","(-75.569136, 6.1711451)",41.41478549493079
8499958195,1841391505,"(-75.5697169, 6.1670249)","(-75.5693467, 6.1670177)",41.32365097044562
8499958195,1838321822,"(-75.5697169, 6.1670249)","(-75.5694567, 6.1667797)",29.835328415512677
8503969478,4553125212,"(-75.531439, 6.1425642)","(-75.5331061, 6.1426293)",186.0964642500995
8506192198,5312123668,"(-75.5737448, 6.1554414)","(-75.5748751, 6.1545388)",128.64300164035652
8520896117,8520896118,"(-75.5313107, 6.165702)","(-75.5314682, 6.165705)",17.58090525259288
8520896118,5862444411,"(-75.5314682, 6.165705)","(-75.5314967, 6.1656402)",3.6591268826432035
8520896118,2351692203,"(-75.5314682, 6.165705)","(-75.530281, 6.1684537)",153.112124198543
8557800455,1685220067,"(-75.5975796, 6.1667907)","(-75.5974819, 6.1665223)",13.210306548581054
8559858819,9944678308,"(-75.5338343, 6.1485434)","(-75.5338558, 6.1485155)",2.5229560955531136
8559858819,8559858825,"(-75.5338343, 6.1485434)","(-75.5337477, 6.1485651)",9.685535488036557
8559858827,8559858819,"(-75.5337931, 6.1485971)","(-75.5338343, 6.1485434)",4.836722314904149
8571114713,8571114716,"(-75.5390243, 6.153012)","(-75.5391088, 6.1531947)",10.720244041196867
8571114713,8482480592,"(-75.5390243, 6.153012)","(-75.540402, 6.152873)",153.83268549500733
8571114713,9381732249,"(-75.5390243, 6.153012)","(-75.5372219, 6.1539342)",202.82751517141503
8571114716,5666735655,"(-75.5391088, 6.1531947)","(-75.5383256, 6.153706)",88.57874905997592
8571114716,8571114713,"(-75.5391088, 6.1531947)","(-75.5390243, 6.153012)",10.720244041196867
8571114727,8571114736,"(-75.5387805, 6.1558413)","(-75.5388415, 6.1560933)",9.785115739262684
8571114727,9381502786,"(-75.5387805, 6.1558413)","(-75.5389488, 6.1557042)",19.171349951613553
8571114729,9381502786,"(-75.5391792, 6.155798)","(-75.5389488, 6.1557042)",25.850757002794502
8571114729,8571114736,"(-75.5391792, 6.155798)","(-75.5388415, 6.1560933)",38.58429715609111
8571114736,5862444578,"(-75.5388415, 6.1560933)","(-75.5390008, 6.1573684)",39.75643345232249
8571114740,3314077514,"(-75.5381509, 6.1553547)","(-75.5380824, 6.1553948)",7.727564222109732
8571114740,3314077475,"(-75.5381509, 6.1553547)","(-75.5377934, 6.1542428)",50.53720556115579
8572194149,8572194152,"(-75.5192149, 6.1810142)","(-75.5191411, 6.1810315)",8.251960286043902
8572194149,8572194210,"(-75.5192149, 6.1810142)","(-75.5220386, 6.1802002)",316.0094380435347
8572194149,8572194150,"(-75.5192149, 6.1810142)","(-75.5192104, 6.1808907)",3.4849782728614667
8572194151,8572194152,"(-75.5191426, 6.1808936)","(-75.5191411, 6.1810315)",3.854348039040322
8572194152,8572194149,"(-75.5191411, 6.1810315)","(-75.5192149, 6.1810142)",8.251960286043902
8572194152,3937718930,"(-75.5191411, 6.1810315)","(-75.517446, 6.1822502)",192.24913765115616
8572194210,8572194214,"(-75.5220386, 6.1802002)","(-75.5221398, 6.1801444)",11.403205696370637
8572194210,8572194149,"(-75.5220386, 6.1802002)","(-75.5192149, 6.1810142)",316.0094380435347
8572194214,8572194210,"(-75.5221398, 6.1801444)","(-75.5220386, 6.1802002)",11.403205696370637
8572194214,10891454464,"(-75.5221398, 6.1801444)","(-75.5219453, 6.180094)",21.756308782367572
8572194214,5324852917,"(-75.5221398, 6.1801444)","(-75.5239859, 6.1764256)",230.74185407452308
8670482282,5496798838,"(-75.5829455, 6.184615)","(-75.5828387, 6.1840469)",19.789164378126586
8670482282,330636754,"(-75.5829455, 6.184615)","(-75.5833447, 6.1836363)",52.211667423914925
8670482307,2668667693,"(-75.5839169, 6.1868624)","(-75.5831591, 6.1882101)",92.51593319606162
8670491968,8670482282,"(-75.5833939, 6.185777)","(-75.5829455, 6.184615)",59.5733307414749
8670491968,9413144203,"(-75.5833939, 6.185777)","(-75.5840226, 6.1846116)",77.29652930534623
8670491979,8670491980,"(-75.5832575, 6.1853357)","(-75.5831982, 6.1852399)",7.1350951934005185
8670491979,9413105671,"(-75.5832575, 6.1853357)","(-75.5834636, 6.1851439)",23.61565332274159
8670491980,8670491984,"(-75.5831982, 6.1852399)","(-75.5830842, 6.1850553)",13.721201940731682
8670491980,322009433,"(-75.5831982, 6.1852399)","(-75.5829397, 6.1854849)",29.647948503917103
8670491984,330636754,"(-75.5830842, 6.1850553)","(-75.5833447, 6.1836363)",49.01056340875046
8670491988,11986703634,"(-75.5832952, 6.183291)","(-75.5829284, 6.1827771)",43.365138894308366
9005128271,3924033451,"(-75.5764262, 6.1714778)","(-75.5767067, 6.1708104)",36.400213011212024
9005199643,1657068250,"(-75.5793233, 6.1757942)","(-75.5784059, 6.1743462)",110.03761110305247
9005199643,2946094166,"(-75.5793233, 6.1757942)","(-75.5800592, 6.1763708)",83.69453788851483
9005216311,3924033550,"(-75.577706, 6.1749092)","(-75.5754118, 6.1743159)",256.6188871192351
9005216311,2417944517,"(-75.577706, 6.1749092)","(-75.5773532, 6.1749215)",39.38242222377959
9228617119,3746142370,"(-75.5305777, 6.1551999)","(-75.530738, 6.154946)",19.244654216259207
9252880576,3924032887,"(-75.5844077, 6.1564381)","(-75.5845423, 6.1561139)",17.520622716329026
9252880576,3924032903,"(-75.5844077, 6.1564381)","(-75.5848399, 6.1565906)",48.429831446226196
9252880576,3924032917,"(-75.5844077, 6.1564381)","(-75.5846643, 6.1568559)",30.90818241631107
9252880581,5054023417,"(-75.5807796, 6.1578045)","(-75.5808671, 6.1582448)",15.662173354546542
9252880581,3924032915,"(-75.5807796, 6.1578045)","(-75.5806401, 6.1565823)",37.38403852572599
9252880581,5054023412,"(-75.5807796, 6.1578045)","(-75.5815393, 6.1579095)",84.8510043061138
9259152573,569680291,"(-75.5815106, 6.1775105)","(-75.5820101, 6.1766908)",60.23493083341499
9259152573,3270574369,"(-75.5815106, 6.1775105)","(-75.5807814, 6.1768039)",83.73412971176715
9259246569,9259246570,"(-75.5804166, 6.1712265)","(-75.5806342, 6.1718414)",29.70449828591576
9259246569,330636786,"(-75.5804166, 6.1712265)","(-75.5808795, 6.169846)",64.37053540064402
9259246570,330636782,"(-75.5806342, 6.1718414)","(-75.5803502, 6.1719422)",31.824899348708303
9259246570,9259246569,"(-75.5806342, 6.1718414)","(-75.5804166, 6.1712265)",29.70449828591576
9265309748,4072396886,"(-75.59109, 6.1581475)","(-75.5913767, 6.1580238)",32.18670157492927
9277378457,8475756025,"(-75.5770998, 6.172554)","(-75.5770776, 6.1722953)",7.61038511638374
9277378457,1657068217,"(-75.5770998, 6.172554)","(-75.5774191, 6.1730595)",38.314564412130295
9277378462,1657068248,"(-75.5761612, 6.1722727)","(-75.5757888, 6.1705415)",63.61595520075546
9277378462,9277378457,"(-75.5761612, 6.1722727)","(-75.5770998, 6.172554)",105.06201890963825
9291948444,9291948445,"(-75.5858671, 6.1666948)","(-75.5863325, 6.1660051)",55.37464264599518
9291948444,5534334361,"(-75.5858671, 6.1666948)","(-75.5856205, 6.1665349)",27.883062641461567
9291948445,3239992756,"(-75.5863325, 6.1660051)","(-75.586068, 6.1658299)",29.923530545507052
9291948445,9291948446,"(-75.5863325, 6.1660051)","(-75.5866001, 6.1656009)",31.913779036751965
9291948446,9291948445,"(-75.5866001, 6.1656009)","(-75.5863325, 6.1660051)",31.913779036751965
9292687813,1378864817,"(-75.5862932, 6.1689304)","(-75.5859062, 6.1686848)",43.73465711260502
9295828714,9295828715,"(-75.5961348, 6.1645502)","(-75.5963224, 6.1643094)",21.983085090608924
9295828715,1685226672,"(-75.5963224, 6.1643094)","(-75.5966989, 6.1645815)",42.70076343142709
9295828715,9295828716,"(-75.5963224, 6.1643094)","(-75.5963629, 6.1642569)",4.75018379981078
9295828715,9295828714,"(-75.5963224, 6.1643094)","(-75.5961348, 6.1645502)",21.983085090608924
9295828716,9295895717,"(-75.5963629, 6.1642569)","(-75.5965946, 6.163934)",27.374503064175435
9295828716,9295828715,"(-75.5963629, 6.1642569)","(-75.5963224, 6.1643094)",4.75018379981078
9295828716,5497298547,"(-75.5963629, 6.1642569)","(-75.5961228, 6.1640874)",27.211409913836928
9295895717,9295828716,"(-75.5965946, 6.163934)","(-75.5963629, 6.1642569)",27.374503064175435
9295895718,5497298548,"(-75.5970404, 6.1641328)","(-75.5967382, 6.1645265)",35.461204454358764
9360069060,5053980370,"(-75.597935, 6.1561981)","(-75.5980557, 6.1562555)",13.56703675770838
9360069063,9360069064,"(-75.5946212, 6.1569608)","(-75.5939398, 6.1573337)",76.76298692169928
9360069064,1379579718,"(-75.5939398, 6.1573337)","(-75.5940584, 6.1575528)",14.5710318350158
9360069064,9360069063,"(-75.5939398, 6.1573337)","(-75.5946212, 6.1569608)",76.76298692169928
9360069064,3657303812,"(-75.5939398, 6.1573337)","(-75.5933123, 6.1569603)",70.80824545300344
9360426667,9360426670,"(-75.5977306, 6.1656187)","(-75.597913, 6.1653719)",21.483262068717266
9360426670,9360426667,"(-75.597913, 6.1653719)","(-75.5977306, 6.1656187)",21.483262068717266
9360426670,1685211022,"(-75.597913, 6.1653719)","(-75.597947, 6.1653259)",4.004513596115173
9360426670,5524117829,"(-75.597913, 6.1653719)","(-75.5991338, 6.1662204)",138.29353149951083
9360426676,9360426678,"(-75.5979498, 6.1666883)","(-75.5978244, 6.166159)",20.299479205392682
9360426677,9360426678,"(-75.5972175, 6.1657023)","(-75.5978244, 6.166159)",68.92214508780515
9360426678,1685220067,"(-75.5978244, 6.166159)","(-75.5974819, 6.1665223)",39.54058219688591
9360426678,9360426677,"(-75.5978244, 6.166159)","(-75.5972175, 6.1657023)",68.92214508780515
9360426678,9360426676,"(-75.5978244, 6.166159)","(-75.5979498, 6.1666883)",20.299479205392682
9360426697,9360466281,"(-75.5965161, 6.168033)","(-75.5967117, 6.1678719)",22.287560529148646
9360426698,1822477199,"(-75.5958697, 6.1676983)","(-75.5959921, 6.167476)",14.99353534323636
9360426699,9360426700,"(-75.5950718, 6.1674263)","(-75.5949624, 6.1673723)",12.303480143124869
9360426700,1419131060,"(-75.5949624, 6.1673723)","(-75.5950315, 6.1671789)",9.400051516051914
9360426700,2074050098,"(-75.5949624, 6.1673723)","(-75.5947136, 6.168069)",33.851273512921274
9360426700,9360426699,"(-75.5949624, 6.1673723)","(-75.5950718, 6.1674263)",12.303480143124869
9360466281,9360550008,"(-75.5967117, 6.1678719)","(-75.5966065, 6.1677753)",12.045538729565024
9360466281,5524117668,"(-75.5967117, 6.1678719)","(-75.597037, 6.1681903)",37.37291190846107
9360466281,9360426697,"(-75.5967117, 6.1678719)","(-75.5965161, 6.168033)",22.287560529148646
9360527059,1822477199,"(-75.5961014, 6.1672111)","(-75.5959921, 6.167476)",14.24787206399534
9360527059,1822477198,"(-75.5961014, 6.1672111)","(-75.5963596, 6.1665134)",34.73176717164724
9360527059,9360527060,"(-75.5961014, 6.1672111)","(-75.5959904, 6.1671763)",12.427934498623468
9360527060,9360527059,"(-75.5959904, 6.1671763)","(-75.5961014, 6.1672111)",12.427934498623468
9360550003,9360550003,"(-75.5967975, 6.1675941)","(-75.5967975, 6.1675941)",0.0
9360550003,9360550008,"(-75.5967975, 6.1675941)","(-75.5966065, 6.1677753)",21.906291206669994
9360550008,1419131058,"(-75.5966065, 6.1677753)","(-75.5964282, 6.1676117)",20.414826716969078
9360550008,9360466281,"(-75.5966065, 6.1677753)","(-75.5967117, 6.1678719)",12.045538729565024
9360550008,9360550003,"(-75.5966065, 6.1677753)","(-75.5967975, 6.1675941)",21.906291206669994
9365362972,1868216247,"(-75.5540655, 6.1697403)","(-75.5544243, 6.1691371)",43.432905291733334
9369990339,340688661,"(-75.5996367, 6.1718557)","(-75.5970447, 6.1737451)",294.0503490253416
9371865614,3924033339,"(-75.5903383, 6.165281)","(-75.5901506, 6.1650371)",22.020898746263455
9371889527,3924032872,"(-75.5831044, 6.1561088)","(-75.5831657, 6.1560536)",7.0125560219518
9371943166,4042668062,"(-75.5782302, 6.1520447)","(-75.5775952, 6.1519645)",70.91631214691877
9371943177,1863090131,"(-75.5738099, 6.1567848)","(-75.5728618, 6.1585236)",116.36321276966376
9371943181,1863090178,"(-75.5748761, 6.1586688)","(-75.5747259, 6.1597557)",34.57361895492615
9371967652,9684562812,"(-75.5755359, 6.1626703)","(-75.5753294, 6.1625076)",23.490479036404608
9371967657,9396438957,"(-75.5759382, 6.1592115)","(-75.5760488, 6.1592542)",12.402615559119337
9371967659,1863090158,"(-75.5742055, 6.1572808)","(-75.5755029, 6.1571582)",144.86105918301914
9371967667,9371967670,"(-75.5743557, 6.1554568)","(-75.5743182, 6.1547274)",20.719008960846022
9371967669,9371967670,"(-75.5741344, 6.1547221)","(-75.5743182, 6.1547274)",20.517009555174397
9371967670,9371967669,"(-75.5743182, 6.1547274)","(-75.5741344, 6.1547221)",20.517009555174397
